example_id,contract_id,category,label_id,clause_text,normalized_text_sha256,word_count,char_count,fold,split
cuad_03401,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement.pdf,Revenue/Profit Sharing,5,"The price that Sekisui shall pay for the Reagent Kits Products shall be based upon a formula intended to ensure that Sekisui will receive 90% of the total Available Margin for all Products during the first 12 months of this Agreement, 70% of the total Available Margin for all Products during months 13-24 of this Agreement, and 65% of the total Available Margin for all Products thereafter.",87675a5b08b9a141a0f80afdfb89e9d036a6d2b8ba9b53c29f720113203970fc,67,391,9,test
cuad_03402,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,Any attempted assignment of this Agreement in violation of this Section 9.13 shall be null and void.,b65c1cad0c79167728fd26693eefbe843809d99daace6d6396033d063c2f0019,17,100,1,train
cuad_03403,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,"Operator shall not make any assignment of all or any part of this Agreement or any of the rights or obligations hereunder unless there first shall  have been obtained the written consent thereto of Owner, which consent shall not be unreasonably withheld, conditioned, or delayed.",b6440bd04aefb36afac825fe1813c856b70cd4d8eb15452ca8f1ce3d2ac0c92a,45,279,1,train
cuad_03404,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,Owner shall  not make any assignment of all or any part of this Agreement or any of the rights or obligations hereunder except in connection with the sale or  conveyance of all or any part of the Gathering System.,e5605a6b92954c7d166a6630816cf8cede23358598b69bd1d7a0bfbf2615d3b0,39,213,1,train
cuad_03405,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,Owner shall engage an auditor for this purpose no later than 45 days after the  end of each fiscal year.,2afe9cb66d2727de78c2a3e37919085eff9266dd1194b63184a524905b48ceec,20,104,1,train
cuad_03406,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,Owner shall have up until two years after the close of a Calendar Year in which to make an audit of Operator's records  for such Calendar Year.,923926b78fbf5fed910ee095c22b60ddebed927bface41382cf2c4ebc71b7dea,27,143,1,train
cuad_03407,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,"Owner will be responsible for all costs of any  such audit; provided that if, in any audit, Owner discovers overpayments by Owner of at least $250,000 in the aggregate (""Material  Overpayment""), Operator will reimburse Owner for such Material Overpayment and all reasonable costs incurred by Owner in connection with  such audit (""Audit Costs"").",bdb59a108217c883a2a274146a6ca891eea64973df806d17e65769b4ba21e540,53,345,1,train
cuad_03408,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,The costs of any audit of Owner's books or records shall be borne by Owner.,f12f23622753820afb0aecbe8c2dc3d7958ed7f206f4253c2bb69c32755f7a0c,15,75,1,train
cuad_03409,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,"Upon reasonable prior written notice to Operator, Owner shall have the right during normal business hours to audit or examine all books and  records of Operator to the extent they relate to Operator's performance hereunder as well as the relevant books of account of Operator's  contractors, relating to the performance of Operator's obligations under this Agreement. Operator shall cooperate with Owner's auditors by  (i) making the applicable books<omitted>and records available for inspection by Owner's auditors, and (ii) making such copies of books and records as may be reasonably requested by  such auditors. In no event shall Owner's audits unreasonably interfere with Operator's operations.",0c11457edfb4c2817b8456c94224e45999cce23f4e53951d30b49893ed0d1be0,103,699,1,train
cuad_03410,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"IN FURTHERANCE OF THE FOREGOING, EACH PARTY RELEASES THE OTHER PARTY AND  WAIVES ANY RIGHT OF RECOVERY FOR SPECIAL, INDIRECT, CONSEQUENTIAL, PUNITIVE, OR EXEMPLARY DAMAGES SUFFERED BY SUCH PARTY  REGARDLESS OF WHETHER ANY SUCH DAMAGES ARE CAUSED BY THE OTHER PARTY'S NEGLIGENCE (AND REGARDLESS OF WHETHER SUCH  NEGLIGENCE IS SOLE, JOINT, CONCURRENT, ACTIVE, PASSIVE, OR GROSS NEGLIGENCE), FAULT, OR LIABILITY WITHOUT FAULT.",f236d230e59b691751b4703e9ff34ad127194438094618abfc378e645b23906b,62,423,1,train
cuad_03411,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"NOTWITHSTANDING ANYTHING IN THIS AGREEMENT TO THE CONTRARY, NEITHER PARTY SHALL BE LIABLE TO THE OTHER PARTY FOR SPECIAL,  INDIRECT, CONSEQUENTIAL, PUNITIVE, OR EXEMPLARY DAMAGES SUFFERED BY SUCH PARTY RESULTING FROM OR ARISING OUT OF THIS  AGREEMENT OR THE BREACH THEREOF OR UNDER ANY OTHER THEORY OF LIABILITY, WHETHER TORT, NEGLIGENCE, STRICT LIABILITY, BREACH  OF CONTRACT, WARRANTY, INDEMNITY, OR OTHERWISE, INCLUDING, WITHOUT LIMITATION, LOSS OF USE, INCREASED COST OF OPERATIONS, LOSS  OF PROFIT OR REVENUE, OR BUSINESS INTERRUPTIONS.",9f90f0f7b941c8ec6a730b48d630facfe1f0a2bc85ae0b72c9ec080490124ac6,78,541,1,train
cuad_03412,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Governing Law,4,"This Agreement shall be governed by, construed, and enforced in accordance with the laws of the State of Texas, without regard to choice of  law principles that would require the application of the laws of any other jurisdiction.",2a324f7124da9ebcf4a439496e9f7360faffc7eaf39c483c7932859d6beb0603,38,229,1,train
cuad_03413,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"In addition, Operator shall maintain employer's liability  insurance with a limit of not less than one million dollars ($1,000,000) each accident, one million dollars ($1,000,000) disease each  employee, and one million dollars ($1,000,000) disease policy limit.",19f70bf225ae799a5a77f7fe0d138eef76c0d54fad50793880224ccb06168a96,36,262,1,train
cuad_03414,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"including, without limitation, bodily injury, death, property damage, independent contractors, products/completed operations,  contractual, and personal injury liability, with a limit of not less than one million dollars ($1,000,000) per occurrence and two million dollars  ($2,000,000) in the annual aggregate.",ed9f705156de93c7aa35652577755ca1018da18160541521c8fcf14096e23b8f,39,311,1,train
cuad_03415,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,Operator shall attempt to obtain reasonable indemnification and insurance protection from contractors performing services for Owner to protect  Owner and Operator. Operator shall require each of its contractors to carry insurance coverage substantially equivalent to the insurance required,020acf638aaccf63fb611e3830cf260e2b59f81876ae4b2cd440103d02c5a8ec,38,289,1,train
cuad_03416,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,Operator shall  have its insurer(s) waive its right of subrogation against Owner Indemnified Parties on all insurance carried.,f71e67a2d079922380bdfe3a7b682a46d0e5973e989cc31622bf0a03a5c9e20b,18,126,1,train
cuad_03417,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"Operator shall maintain Commercial Automobile Insurance coverage, including, without limitation,  bodily injury and property damage for owned, hired, rented, and non-owned automotive equipment with a limit of not less than one million  dollars ($1,000,000) per accident.",e72dd527fde47d15aebea47ae221ae5fcc3a567bb8a1a010a972fa55c5a2cad1,36,270,1,train
cuad_03418,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"Operator shall maintain Commercial General Liability Insurance covering its operations under this  Agreement<omitted>including, without limitation, bodily injury, death, property damage, independent contractors, products/completed operations,  contractual, and personal injury liability, with a limit of not less than one million dollars ($1,000,000) per occurrence and two million dollars  ($2,000,000) in the annual aggregate.",efa8a81a3bd0acbabfce0f827655a34bb7996613d68217e50c479e9714a19d17,51,428,1,train
cuad_03419,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"Operator shall maintain statutory worker's compensation insurance, covering all of its and its Affiliates'  employees and statutory employees, in accordance with the benefits afforded by the statutory Worker's Compensation Acts applicable  to the state, territory, or district of hire, supervision, or place of accident.",42dfd31928d8f8c5a8d984b292cfed40301438cb2a716a935c00435032b8e1d3,44,320,1,train
cuad_03420,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"Operator shall maintain Umbrella Liability Insurance coverage covering in excess of (a), (b), and (c) above,  excluding Worker's Compensation, in the amount of ten million dollars ($10,000,000).







Insurance, the applicable contractor shall be required to cause its insurers to wave all rights of recovery or subrogation against Owner and  Operator, where not prohibited by law.",eba386bcbd6af6b249a80f8210865fce8dbd66eb37629ec577f146c9659d161a,55,382,1,train
cuad_03421,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"Operator shall require each of its contractors to carry insurance coverage substantially equivalent to the insurance required  of Operator above, and to include provisions for its contractors to name Owner and Operator as additional insureds, with the exception of  Workers' Compensation Insurance, and state that such policies will be primary to and non-contributory with any other insurance maintained by  Operator and Owner.",bb1e0bae0cd8d2a6d2778442c6f7b5a319631f26bc2287877e46d6d81f2c2fcd,62,427,1,train
cuad_03422,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Insurance,2,"Operator, with respect to Operator's activities provided for under this Agreement, shall maintain the following insurance coverage with  responsible insurance carriers and/or through a program of self-insurance:",98e9bd0ab14a050e1c945344c0fee0183eed26cad49bd4771b9053c4e799eae6,27,211,1,train
cuad_03423,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT.PDF,Post-Termination Services,7,"Upon the termination of this Agreement, Operator shall cooperate in the transition of operations to Owner or a successor operator and upon  Owner's request, will promptly deliver all books and records and other property (including, without limitation, intellectual property) of Owner to  Owner or the successor operator, as applicable.",447e429c0ac2945671dba4c54bdc73482c3de31b9acd2f142e15466b3fc05024,49,335,1,train
cuad_03424,SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT.PDF,Anti-Assignment,1,"Neither of the parties hereto may assign its or his rights hereunder without the prior written consent of the other party hereto, and any such attempted assignment without such consent shall be null and void and without effect.",9626f027d8c20c5050189fe4d80ece70f923bd1a3ee8d19cbac28a449d6ed31d,38,227,0,train
cuad_03425,SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT.PDF,Governing Law,4,This Agreement shall be governed by and construed in accordance with the law of the State of New York without giving effect to the principles of conflicts of law thereof.,7d0bfec96428844fb39672fb61ec273ad15034222087d3911282d0a04af5c160,30,170,0,train
cuad_03426,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Anti-Assignment,1,Neither party shall assign their respective rights under this Agreement without the prior written consent of the other party.,676923381a6d223a360e5f03dde07b43ff9075cdbd6757de3f9333641a41598e,19,125,1,train
cuad_03427,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Audit Rights,0,Such inspections shall be made no more than once each calendar year during ordinary business hours and on reasonable prior notice and shall be at PcoMed's sole cost and expense,ed1b8022e2aa478f13b4a879e2e7f8bfe8131d84ca5903a2ac38bd91caf81fe6,30,176,1,train
cuad_03428,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Audit Rights,0,"Such records and documentation will be available for inspection during such period by an independent certified public accountant selected by PcoMed and reasonably acceptable to Integra, solely for the purpose of verifying the payments made by Integra under this Agreement.",756ac639f4b445e4543b67c37df7bb64a36fc8ecaeda0731f59145a2e0c640d7,40,272,1,train
cuad_03429,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Cap On Liability,3,Integra may offset all costs and expenses covered under (i) above against the Fees as provided in Section 2.2 (c) as its sole and exclusive remedy for the recovery of such costs and expenses.,d297a21fec4e787181620ce35ca2dc73989443c93477146061a54087437b248c,34,191,1,train
cuad_03430,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Cap On Liability,3,"NEITHER PARTY SHALL BE LIABLE TO THE OTHER FOR ANY SPECIAL, CONSEQUENTIAL, INCIDENTAL, OR INDIRECT DAMAGES ARISING FROM OR RELATING TO ANY BREACH OF THIS AGREEMENT, REGARDLESS OF ANY NOTICE OF THE POSSIBILITY OF SUCH DAMAGES.",a46b160f740c7ae591381a95e0612f090bd4a1d4f960d94098b3614835573218,36,225,1,train
cuad_03431,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Cap On Liability,3,PcoMed's conversion right is PcoMed's sole and exclusive remedy for Integra's failure to satisfy the Minimum Payment for any Minimum Payment Period,be81f344e40ce8861f8fbef4486be05c3bbe621b30700067ab1011906d77aff7,22,147,1,train
cuad_03432,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Governing Law,4,This Agreement shall be construed and enforced in accordance with the laws of the State of New Jersey.,9c538a2403eda22e8d2601fcb6f119979064839de534d96a07b88a1b1531b900,18,102,1,train
cuad_03433,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Minimum Commitment,6,"In the event that Integra fails to satisfy the Minimum Payment for any Minimum Payment Period, PcoMed may, at its sole election, give notice, as set forth in Section 3.2, for conversion of Integra's exclusive arrangement under Section 3.1 to a non-exclusive arrangement.",c26597ce200a111a55d658cb970b741a5067e11836b7ccbca32c3f3f48003bac,43,270,1,train
cuad_03434,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Minimum Commitment,6,Integra shall use commercially reasonable efforts to Sell Treated Integra Products and Partially Treated Integra Products that generate payments to PcoMed of no less than the Minimum Payments applicable to each Minimum Payment Period.,c2103b9f130aa17490d4ad4946b4d1f59a080ab4c93390a1f8348afba216dcd9,34,234,1,train
cuad_03435,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Minimum Commitment,6,"Minimum Payments

PERIOD MINIMUM PAYMENT Minimum Payment Period 1 $ *** Minimum Payment Period 2 $ *** Minimum Payment Period 3 $ *** Minimum Payment Period 4 $ *** Minimum Payment Period 5 $ *** Minimum Payment Period 6 $ *** Minimum Payment Period 7 $ ***",28aa343169f10372e499d98eb8ab266f952cd7d398ee2fa139a2bb4b72c46244,47,257,1,train
cuad_03436,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Minimum Commitment,6,"Notwithstanding the provisions of Section 3.1, if Integra (i) fails to timely pay any Minimum Payments due under Section 2.4 for any Minimum Payment Period<omitted>the exclusive Rights granted to Integra under Section 3.1 shall, at the option of PcoMed, to be exercised in PcoMed's sole and absolute discretion at any time, convert to a non-exclusive arrangement provided that PcoMed gives Integra written notice of its breach and Integra does not cure such breach within forty-five (45) days following Integra's receipt of such notice.",6a49e0e48fb165856d7b0b7146d1a77fa52bbfc13abe88efd5b4558f7bf00c3a,83,536,1,train
cuad_03437,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Minimum Commitment,6,PcoMed's conversion right is PcoMed's sole and exclusive remedy for Integra's failure to satisfy the Minimum Payment for any Minimum Payment Period.,0bb9f4c1561d3441201401867da9acc1f48889421d7589c1016495904fa6fe92,22,148,1,train
cuad_03438,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Post-Termination Services,7,"After early termination of this Agreement (other than a termination based on a breach of Sections 5 or 8 by Integra) and continuing for a period of eighteen (18) months thereafter, Integra and its Affiliates may Sell any Treated Integra Product and Partially Treated Integra Product in its inventory in the Field, and may, with respect to all components which, prior to the effective date of termination, were ordered or manufactured with the anticipation of being included as Treated Integra Product or Partially Treated Integra Product, complete their manufacture and sell them as though they had been inventory on the effective date of termination, subject to payment of all amounts payable to PcoMed for such Sales under this Agreement",d62a95e9f3d29bc65ce3a4b4505a683498583ef7b221be6f1136d9052fd55952,119,739,1,train
cuad_03439,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Revenue/Profit Sharing,5,"Subject to Section 2.2(c), for so long as Agreement has not been converted to a non-exclusive arrangement pursuant to Section 3.2, Integra shall pay PcoMed a Fee of ***% of Net Sales of all Partially Treated Integra Product Sold by Integra or its Affiliates.",cf217b0acf0c89ad2a07865cca939cbaef281ffc7c291825bd4093a05d6a873e,44,258,1,train
cuad_03440,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Revenue/Profit Sharing,5,"Subject to Section 2.2(c), for so long as Integra's rights under the Agreement have been converted to a non-exclusive arrangement under the provisions of Section 3.2, Integra shall pay PcoMed a Fee of ***% of Net Sales of all Partially Treated Integra Product Sold by Integra or its Affiliates.",e30fb777d88baf92a7fd6cfa32b4a5db3c4c071f1333442f5de85f174a83d3b2,49,294,1,train
cuad_03441,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Revenue/Profit Sharing,5,"Subject to Section 2.2(c), for so long as Integra's Rights under the Agreement have been converted to a non-exclusive arrangement under the provisions of Section 3.2, Integra shall pay PcoMed a Fee of ***% of Net Sales of all Treated Integra Product Sold by Integra or its Affiliates.",ed69081f2ef95a050fde5510e82768648c23728d485298ba4ce9a710dc142bc0,48,284,1,train
cuad_03442,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT.PDF,Revenue/Profit Sharing,5,"Subject to Section 2.2(c), for so long as the Agreement has not been converted to a non-exclusive arrangement under the provisions of Section 3.2, Integra shall pay PcoMed a Fee of ***% of Net Sales of all Treated Integra Product Sold by Integra or its Affiliates.",022453f722b31167555304a187018cffe34f1d785023492f82d6b1eeeb8522f2,46,264,1,train
cuad_03443,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF,Anti-Assignment,1,"During the term of this Agreement, neither party may assign, or transfer its rights and obligations under this Agreement in whole or in part, without the prior written consent of the other party.",74cc50a5700e1c6199557430690387f0fcd5a5a893f992d163db07a0afcd9572,33,195,3,train
cuad_03444,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF,Cap On Liability,3,"Party B has fully understood the functions and characteristics of services of the Platform prior to the use of the Platform and agrees that Party A shall not be liable to Party B for any defect in software, insufficiency of function or any necessary improvement.",dff9ea5f3e448a31bcc02cd0197b7eba2c167c8e2dd9e7214329b343942287e5,45,262,3,train
cuad_03445,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF,Cap On Liability,3,Party B's use of the Platform and the acquisition of any information by using the Platform are solely at Party B's independent judgment and is at Party B's own risk (including but not limited to the losses caused by damage to Party B's computer system or mobile phone system or loss of data.),663c32b42f0ed43d43d1c5b2b0beb6ca0c22c33b87314709caa3587c80d01886,53,292,3,train
cuad_03446,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF,Cap On Liability,3,"Unless any party is in violation of the confidentiality clause, in any case, neither party shall be liable for any indirect, punitive claims, or claims for losses of commercial profits, or damages for business losses of the company or any third Party Arising from this Agreement, or for any loss or inaccuracy of data of any form, whether based on Agreement, tort or any other legal principle, even though the party has been informed of the possibility of such damage.",f23a686e2be209d98692788f8f00da166dee01a8d03461b813aac46c0a5700d6,80,468,3,train
cuad_03447,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF,Governing Law,4,"The execution, validation, interpretation, performance, modification and termination of this Agreement and the settlement of disputes under this Agreement shall be governed by the Laws of China.",34bedf270997bb93dffff6a26a9ef335a4f9fc1bfb6caa8aa376c02e7a45ba3c,27,194,3,train
cuad_03448,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement.PDF,Post-Termination Services,7,"After the termination of this Agreement, Party B shall strictly perform the Financial Leasing Agreement signed with the Driver User until the lease expires.",de47af3ced69a3307ddff5e34651897c68162854bdcc7593fa8ff1fe0be747eb,24,156,3,train
cuad_03449,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"This Agreement does not provide, and is not intended to be        construed or deemed to provide, any policyholder of the Company with        recourse to or against any of the assets of AIG.",3f1440e024c89af64319494f8f94d504ad21b263f32b51945212055c8771c101,32,190,1,train
cuad_03450,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"This Agreement is not, and nothing herein contained and nothing done        pursuant hereto by AIG shall constitute or be construed or deemed to        constitute, an evidence of indebtedness or an obligation or liability of        AIG as guarantor, endorser, surety or otherwise in respect of any        obligation, indebtedness or liability, of any kind whatsoever, of the        Company.",2287cb60a28ed78c421f37f81766077b3879d78829b6e2279a6acfe4dfe3cd11,56,390,1,train
cuad_03451,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT.PDF,Governing Law,4,"This Agreement shall be governed by and construed in accordance with the        laws of New York, without giving effect to the principles of conflict of        laws.",d5f6a207ccc0c616d2d6dc05cbe66ab9128d65e611b166dce007fa540f5b4c46,26,165,1,train
cuad_03452,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,"Any attempt to assign this Agreement or assign, sublicense and/or transfer in any  manner Licensee's license rights hereunder without such consent will be void and of no effect.",ced44ab31b4eacc0b68d0a4d23bb2bbcce036827f39a8e2cfa0973d035fc723c,28,177,7,train
cuad_03453,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,"Licensee agrees it shall not exchange, lease, sublease, distribute, assign, sell or otherwise transfer in any manner any right and/or interest  incident to the License Technology to any third party under any circumstances, without the prior written consent of the Licensor.",4303d53ebeff620df542ff78b1b5bac1d4f5051c5500030ac8039bfe97685437,41,273,7,train
cuad_03454,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,"Licensee may not assign this Agreement or assign, sublicense and/or transfer in any manner its license rights hereunder in  whole or in part without Licensor's prior written consent.",70cc94c5ac4cae5f100a17989b5a769048bee69dfb073b8a941fb7194efe569f,28,182,7,train
cuad_03455,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Anti-Assignment,1,"Licensee will not sell, lease, lend, transfer, assign, hypothecate, or otherwise distribute the licensed programs to  any third party for use in the field of foreign exchange transactions unless the Licensee receives specific approval  of the Licensor.",e3becdf337339daa9eaa78baa22bde8626e9055c7d2ca8da47b1120ee95ae273,37,252,7,train
cuad_03456,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,Any  such audit shall be permitted by Licensee within 30 days of Licensee's receipt of a written request of Licensor.,08d48291a2a5a127c1733f2ab33042f280cd3f005a13c49c4f15c48b8b0956a7,20,117,7,train
cuad_03457,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,"Licensee agrees to allow an independent Certified Public Accountant or other Audit Professional, (selected by mutual  agreement) to audit and analyze appropriate accounting records to ensure compliance with all terms of this Agreement.",b346354e1bf3588e45835e706157e2453ff3cd4a6c3a02b681dc3cbbdc0fa1f9,33,235,7,train
cuad_03458,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Audit Rights,0,"The cost of the audit will be borne by Licensor unless a discrepancy of more than five-percent (5%) is discovered, in which  case the cost of the audit shall be borne by Licensee.",77c2b639c1418527e48fdcc19e62993dd22a613829ded86106049249ec9c5a50,33,179,7,train
cuad_03459,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,"IN NO EVENT SHALL LICENSOR BE LIABLE TO LICENSEE OR TO ANY THIRD PARTY FOR ANY SPECIAL, INDIRECT,  INCIDENTAL OR CONSEQUENTIAL DAMAGES (INCLUDING WITHOUT LIMITATION LOSS OF USE, DATA, BUSINESS OR PROFITS)  ARISING OUT OF OR IN CONNECTION WITH THIS AGREEMENT OR THE USE, OPERATION OR PERFORMANCE OF ANY OF THE  LICENSED TECHNOLOGY, WHETHER SUCH LIABILITY ARISES FROM ANY CLAIM BASED UPON CONTRACT, WARRANTY, TORT  (INCLUDING NEGLIGENCE), PRODUCT LIABILITY BREACH OR FAILURE OF EXPRESS OR IMPLIED WARRANTY OR CONDITION,  MISREPRESENTATION OR OTHERWISE, AND WHETHER OR NOT LICENSORHAS BEEN ADVISED OF THE POSSIBILITY OF SUCH LOSS  OR DAMAGE (INCLUDING, BUT NOT LIMITED TO, CLAIMS FOR LOSS OF DATA, GOODWILL, USE OF MONEY OR USE OF THE LICENSED TECHNOLOGY, INTERRUPTION IN USE OR AVAILABILITY OF DATA, STOPPAGE OF OTHER WORK OR IMPAIRMENT OR OTHER ASSETS), ARISING OUT OF BREACH OR FAILURE OF EXPRESS OR IMPLIED WARRANTY OR CONDITION, BREACH OF CONTRACT,  MISREPRESENTATION, NEGLIGENCE, STRICT LIABILITY IN TORT, OR OTHERWISE",902f7ee072f3f8ed781e72db9ca31703074824079b453e0f5dbb30a4a9f971f1,157,1021,7,train
cuad_03460,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT.PDF,Cap On Liability,3,IN NO EVENT SHALL LICENSOR'S AGGREGATE CUMULATIVE TOTAL LIABILITY UNDER THIS AGREEMENT EXCEED ONE  HALF OF THE AMOUNT PAID BY THE LICENSEE TO Licensor HEREUNDER.,2b791855d10810838e2df70f4503c9b6bd8f5c87c746debbd5d42fe2fed40ad6,25,161,7,train
